id;service;sbytes;dbytes;sttl;dttl;sloss;dloss;swin;stcpb;dtcpb;dwin;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;attack_cat;label
29880;http;1684;10168;31;29;3;5;255;4002821290;1858437693;255;3924;2;0;1;1;1;1;2;2;0;Normal;0
106972;-;1904;0;254;0;0;0;0;0;0;0;0;8;2;3;3;1;8;5;8;0;Normal;0
664;-;1540;1644;31;29;4;4;255;2652357888;3280825564;255;0;3;0;4;3;1;3;3;4;0;Normal;0
15633;dns;146;178;31;29;0;0;0;0;0;0;0;5;0;3;3;3;4;4;7;0;Normal;0
1075;-;1540;1644;31;29;4;4;255;3252358759;3387891560;255;0;14;0;16;13;1;4;14;16;0;Normal;0
105206;-;588;268;254;252;2;1;255;2998282638;2610676833;255;0;3;1;1;1;1;3;1;3;0;Normal;0
18454;ftp-data;8928;424;31;29;4;1;255;600640529;2899667865;255;0;3;0;6;1;1;5;5;6;0;Normal;0
44264;-;738;268;254;252;2;1;255;1904378493;866593660;255;0;6;1;2;1;1;4;1;7;0;Normal;0
28100;dns;130;162;31;29;0;0;0;0;0;0;0;2;0;2;1;1;3;3;1;0;Normal;0
14295;-;7816;15092;31;29;30;32;255;3272390403;1128083920;255;0;7;0;1;1;1;1;2;7;0;Normal;0
26131;-;2054;2478;31;29;6;6;255;4021718732;4021951076;255;0;6;0;4;1;1;2;4;5;0;Normal;0
37734;-;3926;57474;31;29;7;27;255;3109945965;979864994;255;0;11;0;4;1;1;3;2;9;0;Normal;0
7021;-;568;312;31;29;0;0;0;0;0;0;0;11;0;3;2;1;5;5;5;0;Normal;0
45817;http;872;1454;62;252;2;2;255;15641376;1458142666;255;260;5;1;1;2;1;3;2;3;0;Normal;0
38631;-;3182;39180;31;29;7;20;255;3669236013;1519943913;255;0;3;0;4;1;1;1;2;8;0;Normal;0
8384;-;2438;19266;31;29;7;13;255;3348891658;3405418462;255;0;6;0;3;1;1;2;6;3;0;Normal;0
30619;-;568;312;31;29;0;0;0;0;0;0;0;9;0;3;1;1;3;3;4;0;Normal;0
18394;-;4862;75600;31;29;7;36;255;4117700512;4119728022;255;0;5;0;5;1;1;1;2;3;0;Normal;0
24469;-;2958;32642;31;29;7;18;255;3649781004;1526860243;255;0;5;0;1;1;1;1;3;2;0;Normal;0
1628;dns;132;164;31;29;0;0;0;0;0;0;0;1;0;8;1;1;2;13;2;0;Normal;0
109075;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
29592;dns;146;178;31;29;0;0;0;0;0;0;0;3;0;4;2;1;1;7;3;0;Normal;0
86314;http;818;1052;62;252;2;2;255;1557692482;1334351327;255;124;6;1;1;1;1;5;1;5;0;Normal;0
39314;-;544;304;31;29;0;0;0;0;0;0;0;10;0;4;1;1;6;13;6;0;Normal;0
20304;-;4456;2976;31;29;7;7;255;3571318485;3574599130;255;0;6;0;4;1;1;3;4;6;0;Normal;0
3304;-;1540;1644;31;29;4;4;255;1452273776;3606302585;255;0;5;0;1;1;1;1;3;2;0;Normal;0
10077;-;1168;2364;31;29;4;4;255;2952167652;2952461081;255;0;2;0;3;1;1;1;5;13;0;Normal;0
38071;dns;146;178;31;29;0;0;0;0;0;0;0;3;0;3;2;1;2;6;2;0;Normal;0
10722;dns;146;178;31;29;0;0;0;0;0;0;0;3;0;3;1;1;1;2;2;0;Normal;0
15405;http;1580;10168;31;29;3;5;255;1117069872;3263479734;255;3924;2;0;1;1;1;4;1;3;0;Normal;0
25065;-;4238;63516;31;29;7;30;255;499492053;2649369413;255;0;3;0;4;1;1;3;2;7;0;Normal;0
12606;ssh;3728;5474;31;29;7;7;255;1192163474;1192462375;255;0;1;0;3;1;1;1;3;1;0;Normal;0
38610;dns;146;178;31;29;0;0;0;0;0;0;0;3;0;1;2;1;1;4;1;0;Normal;0
74992;-;104;0;254;0;0;0;0;0;0;0;0;7;2;2;2;2;7;2;7;0;Normal;0
16702;-;3806;54798;31;29;7;26;255;1987593032;1987869852;255;0;5;0;2;1;1;1;2;5;0;Normal;0
21072;-;4456;3080;31;29;7;7;255;686062241;933643875;255;0;2;0;2;1;1;2;2;8;0;Normal;0
43174;-;78;0;254;0;0;0;0;0;0;0;0;11;2;2;1;1;6;4;6;0;Normal;0
26659;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;1;1;1;1;5;3;0;Normal;0
6082;-;4528;2456;31;29;7;7;255;248278451;251643277;255;0;10;0;5;1;1;6;4;11;0;Normal;0
334;-;4654;72810;31;29;7;33;255;2321579435;172316279;255;0;4;0;2;1;1;1;5;9;0;Normal;0
9940;-;4528;2456;31;29;7;7;255;193834848;2342191637;255;0;8;0;5;1;1;5;9;5;0;Normal;0
6602;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;2;1;1;1;2;4;0;Normal;0
39178;smtp;37492;3276;31;29;18;8;255;149985886;151017976;255;0;2;0;1;1;1;4;9;2;0;Normal;0
8744;http;1684;10168;31;29;3;5;255;328539064;329655845;255;3924;3;0;3;1;1;1;1;2;0;Normal;0
42171;-;1064;0;254;0;0;0;0;0;0;0;0;34;2;13;13;1;34;13;34;0;Normal;0
7902;ssh;5928;8010;31;29;14;17;255;953175838;953491325;255;0;1;0;5;1;1;2;7;1;0;Normal;0
2878;-;528;304;31;29;0;0;0;0;0;0;0;8;0;4;1;1;5;4;12;0;Normal;0
6786;http;1580;10168;31;29;3;5;255;2675988899;2676939631;255;3924;2;0;3;1;1;2;1;2;0;Normal;0
29663;-;4030;57474;31;29;7;27;255;2657996112;539303139;255;0;10;0;1;1;1;2;5;4;0;Normal;0
10725;-;1470;1728;31;29;5;4;255;599124223;2744816832;255;0;9;0;3;1;1;1;2;3;0;Normal;0
46764;-;978;86;62;252;2;1;255;2903126131;1651713164;255;0;3;3;1;1;1;3;1;3;0;Normal;0
29377;dns;130;162;31;29;0;0;0;0;0;0;0;2;0;4;1;1;1;4;3;0;Normal;0
13953;http;1684;10168;31;29;3;5;255;1841448413;3991979343;255;3924;2;0;4;1;1;3;3;1;0;Normal;0
45782;-;2516;268;254;252;2;1;255;1848229827;1654793530;255;0;2;1;1;1;1;2;1;3;0;Normal;0
44245;-;1070;838;254;252;3;2;255;220707592;2811113980;255;0;2;1;1;1;1;2;1;2;0;Normal;0
115822;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
36337;-;1064;0;254;0;0;0;0;0;0;0;0;34;2;12;12;1;34;12;34;0;Normal;0
22294;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;2;2;1;2;2;1;0;Normal;0
24118;http;1684;10168;31;29;3;5;255;3241330079;1092774318;255;3924;1;0;3;1;1;2;6;2;0;Normal;0
31160;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;1;1;1;1;2;3;0;Normal;0
47146;-;104;0;254;0;0;0;0;0;0;0;0;11;2;4;4;1;11;4;11;0;Normal;0
13361;-;3936;2456;31;29;7;7;255;107337087;2259808589;255;0;5;0;4;1;1;3;4;6;0;Normal;0
27124;-;4238;63516;31;29;7;30;255;2722949155;577873757;255;0;4;0;6;1;1;1;2;9;0;Normal;0
10382;dns;146;178;31;29;0;0;0;0;0;0;0;3;0;5;1;1;1;1;1;0;Normal;0
84115;-;1112;812;254;252;3;2;255;3608063667;1696208533;255;0;5;1;2;1;1;4;2;8;0;Normal;0
110570;-;92;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
14272;-;1470;1728;31;29;5;4;255;3399347562;3403868365;255;0;7;0;3;1;1;1;5;6;0;Normal;0
2510;-;7816;15132;31;29;30;32;255;599754702;2750375197;255;0;8;0;3;1;1;1;1;5;0;Normal;0
24639;-;4272;2872;31;29;7;7;255;689435155;2842113944;255;0;7;0;5;1;1;4;3;9;0;Normal;0
17813;-;56;92;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;Normal;0
101992;-;986;86;62;252;2;1;255;675550805;724819898;255;0;9;3;1;1;1;9;1;13;0;Normal;0
17958;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;2;1;1;1;1;3;0;Normal;0
17727;dns;146;178;31;29;0;0;0;0;0;0;0;5;0;4;2;1;2;5;2;0;Normal;0
106015;-;608;646;254;252;2;3;255;3701651844;2276261488;255;0;4;1;1;1;1;3;1;3;0;Normal;0
4301;http;1684;10168;31;29;3;5;255;877295507;3027968572;255;3924;2;0;2;1;1;1;2;1;0;Normal;0
5243;ssh;5928;8010;31;29;14;17;255;1702980393;3852885112;255;0;1;0;3;1;1;3;5;1;0;Normal;0
14732;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;2;2;1;4;7;2;0;Normal;0
44142;-;2530;354;254;252;2;1;255;3384365348;951607825;255;0;1;1;2;1;1;1;1;1;0;Normal;0
30844;dns;130;162;31;29;0;0;0;0;0;0;0;4;0;3;2;1;3;3;5;0;Normal;0
82008;-;726;268;254;252;2;1;255;262161061;3575769695;255;0;2;1;1;1;1;2;1;2;0;Normal;0
2253;http;1052;824;31;29;2;2;255;707229990;708242724;255;83;2;0;3;1;1;3;8;4;0;Normal;0
40264;-;4224;2456;31;29;7;7;255;3570862941;1428669233;255;0;3;0;9;1;1;4;5;9;0;Normal;0
16185;dns;262;0;60;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;Normal;0
1490;dns;132;164;31;29;0;0;0;0;0;0;0;1;0;11;1;1;8;10;3;0;Normal;0
39026;http;1684;10168;31;29;3;5;255;1444951769;1445896813;255;3924;3;0;3;1;1;2;2;3;0;Normal;0
101758;-;986;86;62;252;2;1;255;21284370;3218069622;255;0;7;3;3;3;1;6;4;6;0;Normal;0
40104;-;2766;27770;31;29;7;16;255;4154792141;2005517596;255;0;5;0;4;1;1;1;2;9;0;Normal;0
73460;-;632;354;254;252;2;1;255;1146027227;1188583103;255;0;11;1;3;2;2;11;3;11;0;Normal;0
27895;-;2054;2478;31;29;6;6;255;352659998;352961389;255;0;8;0;2;2;1;2;5;8;0;Normal;0
37476;smtp;37492;3276;31;29;18;8;255;3254009409;1105508747;255;0;1;0;4;1;1;2;2;1;0;Normal;0
866;-;1540;1644;31;29;4;4;255;889425578;1133924367;255;0;8;0;15;6;1;3;6;16;0;Normal;0
22299;-;4238;63516;31;29;7;30;255;669162352;2814862366;255;0;4;0;3;1;1;1;3;9;0;Normal;0
10806;-;3744;2456;31;29;7;7;255;3884516544;1742347859;255;0;9;0;9;1;1;8;7;14;0;Normal;0
35648;-;3926;57474;31;29;7;27;255;3309423173;3342221486;255;0;5;0;4;1;1;2;1;5;0;Normal;0
40774;dns;130;162;31;29;0;0;0;0;0;0;0;3;0;1;1;1;1;2;2;0;Normal;0
6892;-;2558;23162;31;29;7;14;255;1502721556;3663622356;255;0;4;0;2;1;1;1;3;3;0;Normal;0
17845;-;568;304;31;29;0;0;0;0;0;0;0;12;0;4;1;1;3;3;7;0;Normal;0
10428;smtp;37268;3380;31;29;18;8;255;934094918;935145233;255;0;2;0;5;2;1;4;6;1;0;Normal;0
91238;-;90;0;254;0;1;0;255;0;0;0;0;11;6;6;1;1;11;4;12;0;Normal;0
4749;-;1540;1644;31;29;4;4;255;169816778;2346063886;255;0;8;0;6;6;1;6;6;7;0;Normal;0
10139;-;7816;15092;31;29;30;32;255;1981316755;4127722855;255;0;10;0;1;1;1;1;1;5;0;Normal;0
27867;-;2054;2582;31;29;6;6;255;3689725480;1540441001;255;0;10;0;3;1;1;2;3;8;0;Normal;0
3449;-;2198;34406;31;29;5;15;255;3927847372;1785886702;255;0;9;0;7;6;1;7;9;10;0;Normal;0
21067;-;568;304;31;29;0;0;0;0;0;0;0;14;0;3;1;1;8;5;9;0;Normal;0
15894;dns;132;164;31;29;0;0;0;0;0;0;0;5;0;1;1;1;1;5;3;0;Normal;0
24801;http;1684;10168;31;29;3;5;255;1721943943;3868478514;255;3924;2;0;1;1;1;1;5;1;0;Normal;0
17817;smtp;37152;3380;31;29;18;8;255;3523440865;1390939202;255;0;3;0;1;1;1;2;2;1;0;Normal;0
13937;dns;132;164;31;29;0;0;0;0;0;0;0;3;0;1;1;1;2;6;4;0;Normal;0
111266;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
31680;-;7818;15180;31;29;30;32;255;4104958610;4105963659;255;0;6;0;5;1;1;1;2;10;0;Normal;0
31199;-;520;304;31;29;0;0;0;0;0;0;0;13;0;6;1;1;7;10;9;0;Normal;0
30357;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;1;1;1;1;3;3;0;Normal;0
31259;-;3598;48710;31;29;7;24;255;1318608884;3468488089;255;0;8;0;4;1;1;2;2;9;0;Normal;0
1733;-;1064;2260;31;29;4;4;255;1999613176;1999932238;255;0;5;0;3;1;1;1;2;12;0;Normal;0
8676;-;3806;51808;31;29;7;26;255;1852783502;3998520773;255;0;5;0;2;1;1;1;2;4;0;Normal;0
38030;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;4;1;1;2;2;7;0;Normal;0
240;-;4550;72810;31;29;7;33;255;2524030270;374892018;255;0;7;0;5;1;1;7;1;11;0;Normal;0
109487;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
47328;-;534;268;254;252;2;1;255;2771839910;2457863980;255;0;9;1;2;2;1;6;3;6;0;Normal;0
27782;-;2958;33044;31;29;7;18;255;2425533734;311034377;255;0;8;0;1;1;1;1;6;1;0;Normal;0
7298;dns;146;178;31;29;0;0;0;0;0;0;0;4;0;2;2;1;1;3;2;0;Normal;0
89182;-;2516;268;254;252;2;1;255;1518245885;22907631;255;0;6;1;1;1;1;2;4;2;0;Normal;0
33301;ftp;2934;3742;31;29;11;15;255;1336693242;3483145216;255;0;1;0;1;1;1;4;5;1;0;Normal;0
38691;-;2542;23508;31;29;7;14;255;3965045200;1861936646;255;0;10;0;1;1;1;1;4;1;0;Normal;0
27753;ftp-data;8928;320;31;29;4;1;255;617307209;3961514665;255;0;3;0;4;1;1;4;4;4;0;Normal;0
7511;-;1470;1728;31;29;5;4;255;3072953350;923682152;255;0;8;0;3;1;1;1;4;9;0;Normal;0
5208;-;568;304;31;29;0;0;0;0;0;0;0;13;0;5;1;1;4;5;9;0;Normal;0
3372;-;4550;72810;31;29;7;33;255;2792037694;642681594;255;0;9;0;6;1;1;2;3;11;0;Normal;0
107182;http;1172;82151;62;252;2;31;255;1795283925;1681589355;255;39481;6;1;1;1;1;5;1;3;0;Normal;0
46137;http;850;1428;62;252;2;2;255;1967782337;3488413198;255;129;2;1;1;1;1;1;10;1;0;Normal;0
36821;-;1064;0;254;0;0;0;0;0;0;0;0;29;2;8;8;1;29;8;29;0;Normal;0
23123;ftp;2934;3740;31;29;11;15;255;1534198925;3680495902;255;0;2;0;10;1;1;4;7;1;0;Normal;0
105718;-;910;354;254;252;2;1;255;2817003416;263593308;255;0;3;1;1;1;1;3;1;3;0;Normal;0
8113;ftp-data;8928;320;31;29;4;1;255;591000102;3061584181;255;0;1;0;4;1;1;3;2;1;0;Normal;0
42524;-;630;354;254;252;2;1;255;3602988631;1215279676;255;0;9;1;2;2;1;9;2;11;0;Normal;0
92895;-;2516;354;254;252;2;1;255;189017438;1583605890;255;0;1;1;1;1;1;1;3;1;0;Normal;0
1995;-;1540;1644;31;29;4;4;255;1604653188;3754300654;255;0;6;0;8;6;1;6;9;10;0;Normal;0
31955;dns;146;178;31;29;0;0;0;0;0;0;0;5;0;2;2;1;2;6;2;0;Normal;0
3961;-;2558;23162;31;29;7;14;255;67491996;2228195240;255;0;8;0;8;1;1;1;2;8;0;Normal;0
24342;-;2958;33044;31;29;7;18;255;3591970893;3622864958;255;0;4;0;3;1;1;2;5;11;0;Normal;0
34565;-;4342;63412;31;29;7;30;255;2342894762;2343173703;255;0;8;0;5;1;1;2;5;6;0;Normal;0
7555;-;1064;2364;31;29;4;4;255;3792745246;1647698608;255;0;4;0;5;1;1;1;4;4;0;Normal;0
33729;ftp-data;320;1910;31;29;1;2;255;3188642122;1054669371;255;0;3;0;3;1;1;4;2;4;0;Normal;0
5896;-;778;0;254;0;0;0;0;0;0;0;0;8;2;1;1;1;7;1;7;0;Normal;0
40485;http;1684;10168;31;29;3;5;255;597992733;2762979121;255;3924;2;0;2;1;1;2;4;3;0;Normal;0
86531;-;1064;0;254;0;0;0;0;0;0;0;0;2;2;9;1;1;2;1;2;0;Normal;0
101685;-;986;86;62;252;2;1;255;4046720410;187194352;255;0;10;3;3;3;1;8;3;8;0;Normal;0
45005;http;862;1100;62;252;2;2;255;2602949737;142534925;255;0;3;1;1;1;1;3;2;3;0;Normal;0
11659;ssh;3728;5474;31;29;7;7;255;3098771067;3099038677;255;0;1;0;4;1;1;2;3;2;0;Normal;0
67894;-;1064;0;254;0;0;0;0;0;0;0;0;33;2;11;11;1;33;12;33;0;Normal;0
35446;-;3926;57474;31;29;7;27;255;849331413;3014759136;255;0;6;0;2;1;1;2;2;4;0;Normal;0
36658;-;2542;23508;31;29;7;14;255;3936461876;3962527633;255;0;11;0;5;1;1;3;5;5;0;Normal;0
22189;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;4;1;1;2;3;2;0;Normal;0
18988;-;13662;548216;31;29;21;197;255;2458542155;2469512607;255;0;7;0;5;2;1;3;2;5;0;Normal;0
16941;http;18994;1087890;31;29;2;370;255;3242916669;1098478213;255;524288;1;0;1;1;1;2;2;2;0;Normal;0
1461;-;3806;51808;31;29;7;26;255;3185000018;1039933905;255;0;8;0;11;1;1;8;10;8;0;Normal;0
26849;dns;130;162;31;29;0;0;0;0;0;0;0;5;0;3;3;2;2;5;3;0;Normal;0
38599;-;4840;3080;31;29;7;7;255;2621234006;2898725380;255;0;8;0;4;1;1;3;6;5;0;Normal;0
31193;-;4480;2976;31;29;7;7;255;1846103230;3994496025;255;0;9;0;2;1;1;2;2;3;0;Normal;0
42062;-;900;556;254;252;5;3;255;1277141245;2085679774;255;0;5;1;2;1;1;5;1;6;0;Normal;0
6684;smtp;37268;3276;31;29;18;8;255;993311041;994361987;255;0;2;0;3;1;1;2;7;1;0;Normal;0
15747;-;4528;2456;31;29;7;7;255;409587272;2562221939;255;0;2;0;2;1;1;2;2;2;0;Normal;0
47495;-;588;268;254;252;2;1;255;741805455;3180212567;255;0;2;1;1;1;1;2;21;2;0;Normal;0
12926;ssh;3728;5578;31;29;7;7;255;2702583671;557516778;255;0;1;0;2;1;1;1;1;2;0;Normal;0
14989;dns;130;162;31;29;0;0;0;0;0;0;0;3;0;3;1;1;2;6;4;0;Normal;0
2609;-;1540;1644;31;29;4;4;255;959747618;966104504;255;0;16;0;9;9;1;9;10;15;0;Normal;0
10603;-;1470;1728;31;29;5;4;255;1663636169;3809315682;255;0;7;0;4;1;1;2;5;6;0;Normal;0
8026;smtp;37230;3380;31;29;18;8;255;3149461155;3146280769;255;0;1;0;3;1;1;1;3;2;0;Normal;0
68341;-;1064;0;254;0;0;0;0;0;0;0;0;24;2;4;4;1;23;4;23;0;Normal;0
28413;-;520;304;31;29;0;0;0;0;0;0;0;7;0;2;1;1;3;5;9;0;Normal;0
35113;http;1684;10168;31;29;3;5;255;11525719;2183185587;255;3924;2;0;2;1;1;1;3;1;0;Normal;0
82264;-;684;268;254;252;2;1;255;66509989;4178761370;255;0;6;1;1;1;1;6;1;7;0;Normal;0
41388;-;534;268;254;252;2;1;255;804904062;3311504176;255;0;2;1;1;1;1;2;1;2;0;Normal;0
32454;-;3614;50036;31;29;7;24;255;1682987019;3832884680;255;0;13;0;2;1;1;1;2;2;0;Normal;0
32959;-;520;304;31;29;0;0;0;0;0;0;0;7;0;3;1;1;3;4;4;0;Normal;0
45572;http;860;1140;62;252;2;2;255;3666608474;442082195;255;145;1;1;1;1;1;1;19;1;0;Normal;0
47180;-;104;0;254;0;0;0;0;0;0;0;0;15;2;13;13;1;15;13;15;0;Normal;0
115360;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
35156;http;1580;10168;31;29;3;5;255;2125833395;2126871519;255;3924;3;0;2;1;1;2;5;3;0;Normal;0
6598;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;4;2;1;2;2;2;0;Normal;0
2325;-;4136;2456;31;29;7;7;255;3156819104;1010421336;255;0;7;0;9;1;1;2;4;13;0;Normal;0
3922;dns;146;178;31;29;0;0;0;0;0;0;0;4;0;1;1;1;2;2;3;0;Normal;0
41745;-;534;268;254;252;2;1;255;1929226456;4014980372;255;0;3;1;1;1;1;3;1;3;0;Normal;0
109864;-;46;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;1;Normal;0
29822;-;4096;2456;31;29;7;7;255;3942822195;1800627982;255;0;9;0;5;1;1;4;5;11;0;Normal;0
33019;-;17714;752252;31;29;27;269;255;2897605467;2899842611;255;0;12;0;3;2;1;6;2;9;0;Normal;0
26825;ftp-data;8928;320;31;29;4;1;255;60020157;887430815;255;0;2;0;3;1;1;3;3;2;0;Normal;0
43296;-;586;268;254;252;2;1;255;4290093379;3221552358;255;0;15;1;1;1;1;5;2;5;0;Normal;0
5307;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;2;1;1;1;3;2;0;Normal;0
40533;-;1540;1644;31;29;4;4;255;830253622;835908899;255;0;8;0;9;6;1;7;10;6;0;Normal;0
19184;-;3936;2456;31;29;7;7;255;953283810;956564282;255;0;7;0;3;1;1;3;3;8;0;Normal;0
24202;-;4096;2456;31;29;7;7;255;1914069112;4067455683;255;0;14;0;5;1;1;4;5;7;0;Normal;0
15746;-;4862;75600;31;29;7;36;255;2264661134;122511548;255;0;5;0;3;1;1;1;2;4;0;Normal;0
7348;dns;146;178;31;29;0;0;0;0;0;0;0;3;0;1;3;1;1;4;3;0;Normal;0
22999;-;2054;2478;31;29;6;6;255;4001640480;4001943680;255;0;4;0;7;1;1;2;1;5;0;Normal;0
15865;-;3078;30506;31;29;7;18;255;1969582598;1969883158;255;0;2;0;3;1;1;2;2;2;0;Normal;0
43516;-;104;0;254;0;0;0;0;0;0;0;0;4;2;2;1;1;1;2;6;0;Normal;0
5398;-;13142;548216;31;29;21;197;255;3440889524;3445104147;255;0;10;0;4;1;1;9;7;8;0;Normal;0
41538;-;534;354;254;252;2;1;255;3725907404;1729204512;255;0;2;1;2;1;1;3;2;2;0;Normal;0
46711;-;978;86;62;252;2;1;255;231047514;459034223;255;0;2;3;1;1;1;1;1;1;0;Normal;0
13951;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;4;1;1;1;2;3;0;Normal;0
102693;-;104;0;254;0;0;0;0;0;0;0;0;6;2;3;2;1;6;2;6;0;Normal;0
13632;ftp-data;528;8824;31;29;1;4;255;581451270;883230734;255;0;3;0;1;1;1;4;2;3;0;Normal;0
12153;http;1580;10168;31;29;3;5;255;44421742;45464075;255;3924;2;0;3;1;1;3;2;2;0;Normal;0
26138;-;7818;15180;31;29;30;32;255;1452140123;3602730691;255;0;6;0;4;1;1;2;4;5;0;Normal;0
1452;-;1540;1644;31;29;4;4;255;1649553921;1664734530;255;0;11;0;6;2;1;4;4;8;0;Normal;0
25059;dns;146;178;31;29;0;0;0;0;0;0;0;2;0;3;1;1;1;4;2;0;Normal;0
27131;-;520;304;31;29;0;0;0;0;0;0;0;5;0;4;1;1;3;5;7;0;Normal;0
19126;ssh;3728;5474;31;29;7;7;255;53281320;2198954170;255;0;1;0;2;1;1;2;4;1;0;Normal;0
87711;http;816;1264;62;252;2;2;255;1939068961;327328056;255;131;4;1;2;2;2;4;4;4;0;Normal;0
31439;-;2054;2478;31;29;6;6;255;10341513;10636903;255;0;4;0;2;2;1;1;3;3;0;Normal;0
25717;-;520;304;31;29;0;0;0;0;0;0;0;7;0;5;1;1;6;3;14;0;Normal;0
5790;-;528;304;31;29;0;0;0;0;0;0;0;3;0;5;1;1;3;3;8;0;Normal;0
62702;-;534;268;254;252;2;1;255;2076128760;1014847921;255;0;3;1;1;1;1;3;1;3;0;Normal;0
40779;-;3286;39076;31;29;7;20;255;2401883904;2402158369;255;0;6;0;4;1;1;1;6;8;0;Normal;0
26600;-;2958;33044;31;29;7;18;255;3724302510;3751010617;255;0;8;0;3;1;1;2;4;9;0;Normal;0
7369;http;1684;10168;31;29;3;5;255;1755629173;1756661125;255;3924;1;0;3;1;1;4;1;3;0;Normal;0
42653;-;682;268;254;252;2;1;255;1329081881;4150762924;255;0;7;1;1;1;1;6;2;6;0;Normal;0
102682;-;104;0;254;0;0;0;0;0;0;0;0;3;2;2;2;1;3;2;3;0;Normal;0
3470;-;2198;34406;31;29;5;15;255;1602463074;1605951760;255;0;8;0;9;6;1;7;8;11;0;Normal;0
27314;-;2958;32642;31;29;7;18;255;3457657737;1329938583;255;0;4;0;4;1;1;2;2;7;0;Normal;0
38917;-;3926;57474;31;29;7;27;255;3289554217;1163119624;255;0;4;0;2;1;1;1;2;3;0;Normal;0
31816;-;2542;23508;31;29;7;14;255;3729030714;1605846571;255;0;8;0;3;1;1;1;5;3;0;Normal;0
10912;-;1238;852;254;252;3;2;255;2943366269;125262729;255;0;5;1;1;1;1;2;2;2;0;Normal;0
37824;-;2542;23508;31;29;7;14;255;4280970504;2168605102;255;0;6;0;2;1;1;1;4;3;0;Normal;0
46973;-;978;86;62;252;2;1;255;949874135;157012526;255;0;5;3;1;1;1;2;1;2;0;Normal;0
19517;http;19722;1087890;31;29;2;370;255;2211189960;68554306;255;524288;3;0;3;2;1;2;6;2;0;Normal;0
2991;-;1540;1644;31;29;4;4;255;4022814712;1883442861;255;0;7;0;5;6;1;5;8;16;0;Normal;0
5365;-;1540;1644;31;29;4;4;255;122333230;2275807473;255;0;12;0;6;5;1;6;9;9;0;Normal;0
33232;http;1580;10168;31;29;3;5;255;3186264824;3187287061;255;3924;2;0;5;1;1;2;2;2;0;Normal;0
88412;-;2516;354;254;252;2;1;255;902506730;1326899487;255;0;2;1;1;1;1;1;1;1;0;Normal;0
102065;-;986;86;62;252;2;1;255;1561383473;4889801;255;0;7;3;3;2;1;7;2;8;0;Normal;0
20899;dns;146;178;31;29;0;0;0;0;0;0;0;1;0;4;1;1;2;4;4;0;Normal;0
41269;-;2842;268;254;252;2;1;255;3993842933;3220395614;255;0;2;1;21;1;1;2;1;2;0;Normal;0
11586;-;1470;1728;31;29;5;4;255;1699386607;1699680627;255;0;2;0;2;2;1;1;2;4;0;Normal;0
16421;-;1470;1728;31;29;5;4;255;1029061366;1029356811;255;0;1;0;1;1;1;1;1;3;0;Normal;0
107063;-;534;268;254;252;2;1;255;3990581992;837313477;255;0;5;1;1;1;1;3;1;3;0;Normal;0
25768;ftp-data;320;1930;31;29;1;2;255;3928945226;1782975980;255;0;3;0;7;1;1;4;4;6;0;Normal;0
39212;-;4222;64070;31;29;7;30;255;809981056;2959863815;255;0;4;0;4;1;1;2;2;6;0;Normal;0
1275;-;2438;18508;31;29;7;13;255;1507100025;2127728460;255;0;8;0;3;1;1;1;6;10;0;Normal;0
100896;http;68197;612;254;252;27;1;255;787452066;2640109012;255;0;1;1;1;1;1;3;1;1;0;Normal;0
46107;http;858;1254;62;252;2;2;255;3039587201;1362707051;255;203;2;1;2;1;1;2;27;3;0;Normal;0
30282;ftp-data;8928;320;31;29;4;1;255;3610255323;1994069903;255;0;3;0;5;1;1;6;4;3;0;Normal;0
75883;-;104;0;254;0;0;0;0;0;0;0;0;8;2;1;1;1;8;1;8;0;Normal;0
101977;-;986;86;62;252;2;1;255;4220487542;1197055175;255;0;9;3;4;4;1;9;4;13;0;Normal;0
